1.804037048473654384e-13
4.971219647441768761e-13
5.531974704647836371e-13
5.949733587148095622e-13
6.873397311593398374e-13
7.975665161900889720e-13
8.181875627544559599e-13
1.000296891486277388e-12
1.012683782626983134e-12
1.168659114342195124e-12
1.265823244210101047e-12
1.639755446316096284e-12
1.960002190950603897e-12
1.984339225521772809e-12
2.261160864216696760e-12
2.378750691783425686e-12
2.554898778850978165e-12
2.959247416414479231e-12
3.065248297110136607e-12
3.106408217865548308e-12
3.372271831862844076e-12
3.395449241028426549e-12
3.403048938031025232e-12
3.807643320746739901e-12
4.443391207723985568e-12
4.828330253902865149e-12
5.402982337474620138e-12
5.428449363330015557e-12
5.454582334859945340e-12
5.944230964835884699e-12
6.351179009297139947e-12
6.380510251464047873e-12
6.555260042446595499e-12
6.879050957287246726e-12
7.427586534302391453e-12
7.871606568667929444e-12
8.165868673633983781e-12
8.427850848372774546e-12
8.593250190070436762e-12
8.815044830864616766e-12
8.868541892536109398e-12
8.918888398124388622e-12
9.554751798040565925e-12
9.671489469641953859e-12
9.692550991958647792e-12
9.834322566556568353e-12
1.004392487954295495e-11
1.028553456470470887e-11
1.088725727456404496e-11
1.149426774703567101e-11
1.303975795484514763e-11
1.368922674897335856e-11
1.491192955247208499e-11
1.552516686409549406e-11
1.567341332073302219e-11
1.579795615134033720e-11
1.592889771109736179e-11
1.598338245411528363e-11
1.628594581478380982e-11
1.688934155944461787e-11
1.869006597333621248e-11
1.881988840400363129e-11
1.928708681656441509e-11
2.016449661996429410e-11
2.045752952302186956e-11
2.123908038603996183e-11
2.137505150605212950e-11
2.277691000574144865e-11
2.367785018677854445e-11
2.529037034805016688e-11
2.576649698251892635e-11
2.637334678173510716e-11
2.705367170444166539e-11
2.749115871702405254e-11
2.760322200657610438e-11
2.793315497170461626e-11
3.009215111633341851e-11
3.238278535041217115e-11
3.289252318926944950e-11
3.453945459565868436e-11
3.484037225429520580e-11
3.574510478836479750e-11
3.599221324870073799e-11
3.609403451604315587e-11
3.692398984896694954e-11
3.696533984471779829e-11
3.702176290045587186e-11
3.737431817383838476e-11
3.882525209415778407e-11
3.884818725954946970e-11
3.953610301008294963e-11
3.965461745020362361e-11
4.031704913008900057e-11
4.219031032177914850e-11
4.245294628837098185e-11
4.277800802082568743e-11
4.409217817555414093e-11
4.522760353403804081e-11
4.541139204466933350e-11
4.582772378482674441e-11
4.586019349594253924e-11
4.671437017822736744e-11
4.830192683415913236e-11
4.841747321991964765e-11
4.981449381663545181e-11
5.055899504033611768e-11
5.103963225379021101e-11
5.138280262038388570e-11
5.148980839211035836e-11
5.169583003540415402e-11
5.196436763393030418e-11
5.204592328895431429e-11
5.239895398646784710e-11
5.283511499831910385e-11
